Name,SMILES,BSEP,HERG,BBB,PDK1,HIVPRO
BBB1274,F[C@@H]1C[C@H]([C@@H](C[C@H](C)[C@@]2(C(CO)=O)O)[C@]2(C)C[C@@H]3O)[C@]3(F)[C@@]4(C)C1=CC(=O)C=C4,,,1,,
BBB1273,F[C@@H]1C[C@H]([C@@H](C[C@H](C)[C@@]2(C(COC(C(C)(C)C)=O)=O)O)[C@]2(C)C[C@@H]3O)[C@]3(F)[C@@]4(C)C1=CC(=O)C=C4,,,1,,
BBB1276,F[C@@H]1C[C@H]([C@@H](C[C@@H](OC(C)(C)O2)[C@@]23C(COC(CC)=O)=O)[C@@]3(C)C[C@@H]4O)[C@]4(F)[C@@]5(C)C1=CC(=O)C=C5,,,1,,
BBB1277,F[C@@H]1C[C@H]([C@@H](CC[C@]2(C(COC(C)=O)=O)OC(CCC)=O)[C@@]2(C)C[C@@H]3O)[C@]3(F)[C@@]4(C)C1=CC(=O)C=C4,,,1,,
BBB1275,F[C@@H]1C[C@H]([C@@H](C[C@@H](C)[C@H]2C(CO)=O)[C@@]2(C)C[C@@H]3O)[C@]3(F)[C@@]4(C)C1=CC(=O)C=C4,,,1,,
BBB1272,F[C@@H]1C[C@H]([C@@H](C[C@@H](C)[C@H]2C(CO)=O)[C@@]2(C)C[C@@H]3O)[C@H]3[C@@]4(C)C1=CC(=O)C=C4,,,1,,
BBB1271,F[C@@H]1C[C@H]([C@@H](C[C@@H](C)[C@H]2C(COC(CCCCC)=O)=O)[C@@]2(C)C[C@@H]3O)[C@H]3[C@@]4(C)C1=CC(=O)C=C4,,,1,,
BBB1278,F[C@@H]1C[C@H]([C@@H](CC[C@]2(C(CO)=O)O)[C@@]2(C)C[C@@H]3O)[C@@H]3[C@@]4(C)C1=CC(=O)C=C4,,,1,,
BBB1331,F\C=C(\CCc1ccc(F)cc1)/CN,,,1,,
BBB1270,FC(C(Cl)(F)F)(Cl)F,,,1,,
BBB1269,FC([C@H](CCOc1ccc(N2C[C@@H](COC)OC2=O)cc1)O)(F)F,,,1,,
BBB1268,FC(C(Br)Cl)(F)F,,,1,,
BBB1262,FC(c1ccc([C@H](C)c2c(cccc2)[C@@H]3CCCN(C)C)c3c1)(F)F,,,1,,
BBB1261,FC(c1ccc([C@@H](c2ccc(F)cc2)C[C@@H]3N4CCN(CCO)CC4)c3c1)(F)F,,,1,,
BBB1260,FC(c1ccc(Sc2c(ccc(F)c2)[C@H]3CCCN4CCN(CCO)CC4)c3c1)(F)F,,,1,,
BBB1266,FC(c1cccc([C@@H]2CN(C(C)C)CCO2)c1)(F)F,,,1,,
BBB1264,FC(c1ccc(S2)c(\C(\c(ccc(F)c3)c23)=C\CCN4CCC(CCO)CC4)c1)(F)F,,,1,,
BBB1263,FC(c1ccc(S2)c(\C(\c(cccc3)c23)=C\CCN4CCN(CCO)CC4)c1)(F)F,,,1,,
BBB1259,FC(c1ccc(Sc2c(cccc2)N3C[C@H](C)CN(C)C)c3c1)(F)F,,,1,,
BBB1265,FC(c1cccc(N2CCN(CCc3nnc4n3C[C@H]5[C@H]4CCC5)CC2)c1)(F)F,,,1,,
BBB1256,FC(c1ccc(CC(N2CCCC[C@H]2CN3CCCC3)=O)cc1)(F)F,,,1,,
BBB1254,FC(c1ccc(O[C@@H](c2ccccc2)CCNC)cc1)(F)F,,,1,,
BBB1250,FC(c1cc(N(CCCN2CCN(C3CC3)CC2)c(cccc4)c4S5)c5cc1)(F)F,,,1,,
BBB1249,FC(c1cc(N(CCCN2CCN(CCC3OCCCO3)CC2)c(cccc4)c4S5)c5cc1)(F)F,,,1,,
BBB1252,FC(c1cc(N2CCN(CCc3n(CC(CCC4)C45)c5nn3)CC2)ccc1)(F)F,,,1,,
BBB3573,FC(c1cc(N2CCN(CCc3n4c([C@]([H])(CCC5)[C@@]5([H])C4)nn3)CC2)ccc1)(F)F,,,1,,
BBB1251,FC(c1cc([C@@H]([C@H]2CCCCN2)O)c(cccc3C(F)(F)F)c3n1)(F)F,,,1,,
BBB1248,FC(CN1c(ccc(Cl)c2)c2C(c3ccccc3)=NCC1=O)(F)F,,,1,,
BBB1247,FC(COC=C)(F)F,,,1,,
BBB1246,FC(OC(C(F)(F)F)Cl)F,,,1,,
BBB1245,FC(OC(C(Cl)F)(F)F)F,,,1,,
BBB1244,FC(OC(C(F)(F)F)F)F,,,1,,
BBB1242,Fc1ccccc1[C@H](CNC(C)(C)C)O,,,1,,
BBB1235,Fc1cc(F)cc(c2c(CC[C@@H](N(C)C)C2)[nH]3)c13,,,1,,
BBB1241,Fc1cc(F)ccc1C(CN2CN=CN2)(CN3CN=CN3)O,,,1,,
BBB1240,Fc1ccccc1N([C@H]2CCN(CCN3N=NN(CC)C3=O)C[C@@H]2C)C(COC)=O,,,1,,
BBB1234,Fc1ccc(C(N)=O)c(C[C@@H](N(C2CCC2)C3CCC3)CO4)c14,,,1,,
BBB1230,Fc1ccc(C(c2ccccc2)=NC[C@@H](CNC(c3ccoc3)=O)N4C)c4c1,,,1,,
BBB1229,Fc1ccc(C(c2cccs2)=NC[C@@H]3N4CCN(C)C3)c4c1,,,1,,
BBB3575,Fc1ccc(c(C2(CCN(CCC3=C(C)N=C([C@@]([H])(O)CCC4)N4C3=O)CC2)[H])no5)c5c1,,,1,,
BBB1228,Fc1ccc(c(C2CCN(CCC3=C(C)N[C@@H]4N(C=CC=C4C)C3=O)CC2)no5)c5c1,,,1,,
BBB1227,Fc1ccc(c(C2CCN(CCC3=C(C)N=C4N(CCC[C@H]4O)C3=O)CC2)no5)c5c1,,,1,,
BBB1231,Fc1ccc2c(c3c(CCN(CCC[C@H](c4ccc(F)cc4)O)C3)n2c5ccc(F)cc5)c1,,,1,,
BBB3577,Fc1ccc([C@@]2([C@@](COc3cc(OCO4)c4cc3)([H])CNCC2)[H])cc1,,,1,,
BBB1225,Fc1ccc([C@@]2(c3c(cc(C#N)cc3)CO2)CCCN(C)C)cc1,,,1,,
BBB1224,Fc1ccc([C@H](n2cncc2C(OCC)=O)C)cc1,,,1,,
BBB1223,Fc1ccc([C@H]2CCNC[C@@H]2COc3ccc(OCO4)c4c3)cc1,,,1,,
BBB1222,Fc1ccc([C@H]2C[C@@H]3[C@H]2CN(CCN4C(=O)c5c(cccc5)NC4=O)C3)cc1,,,1,,
BBB1221,Fc1ccc([C@@H](CCCN2CCN(c3ccccc3OC)CC2)O)cc1,,,1,,
BBB1176,Fc1cc(c(CN(CCc2ccncc2)CC3)c3[nH]4)c4cc1,,,1,,
BBB1175,Fc1cc(c(CN(CCCc2cnccc2)CC3)c3[nH]4)c4cc1,,,1,,
BBB1226,Fc1ccc(\C(\C)=C\CCN2CCC3(C(=O)NCN3c4ccccc4)CC2)cc1,,,1,,
BBB1212,Fc1ccc(C(C2CCN(CCCN3c(ccc(Cl)c4)c4NC3=O)CC2)=O)cc1,,,1,,
BBB1211,Fc1ccc(C(C2CCN(CCCN3c(cccc4)c4NC3=O)CC2)=O)cc1,,,1,,
BBB1210,Fc1ccc(C(C2CCN(CCCN3c(cc(C(F)(F)F)cc4)c4Sc(cccc5)c35)CC2)=O)cc1,,,1,,
BBB1220,Fc1ccc(C(CCCN2CC[N@]3[C@@H](Cc(c4c(cccc4)[nH]5)c5C3)C2)=O)cc1,,,1,,
BBB1219,Fc1ccc(C(CCCN2CC[N@]3[C@@H](CCC3)C2)=O)cc1,,,1,,
BBB1200,Fc1ccc(C(CCCN2CC(CCC3C2)CC3)=O)cc1,,,1,,
BBB1208,Fc1ccc(C(CCCN2CCC(C(c3ccc(Cl)cc3)=O)CC2)=O)cc1,,,1,,
BBB1207,Fc1ccc(C(CCCN2CCC(C(c3ccc(F)cc3)=O)CC2)=O)cc1,,,1,,
BBB1209,Fc1ccc(C(CCCN2CC=C(N3c(cccc4)c4NC3=O)CC2)=O)cc1,,,1,,
BBB1205,Fc1ccc(C(CCCN2CCC(N3c(cccc4)c4NC3=S)CC2)=O)cc1,,,1,,
BBB1204,Fc1ccc(C(CCCN2CCC3(C(=O)NCN3c4ccccc4)CC2)=O)cc1,,,1,,
BBB1203,Fc1ccc(C(CCCN2CCN(C(OC3CCCCC3)=O)CC2)=O)cc1,,,1,,
BBB1201,Fc1ccc(C(CCCN2CCN(c3ncc(cccc4)c4c3)CC2)=O)cc1,,,1,,
BBB1202,Fc1ccc(C(CCCN2CCN(c3ncccc3)CC2)=O)cc1,,,1,,
BBB1198,Fc1ccc(C(CCCN2CC(Cc(c(cccc3)c3[nH]4)c4C5)N5CC2)=O)cc1,,,1,,
BBB1199,Fc1ccc(C(CCCN2CC(CCC3)N3CC2)=O)cc1,,,1,,
BBB1218,Fc1ccc(C(CN2CC[C@H](c3ccc(F)cc3)[C@@H](COc4ccc(OCO5)c5c4)C2)=O)cc1,,,1,,
BBB1197,Fc1ccc(C(NCCN2CCC(N3c(ccc(Cl)c4)c4NC3=O)CC2)=O)cc1,,,1,,
BBB1196,Fc1ccc(C(c2ccc(F)cc2)CCCN3CCC(N4c(ccc(Cl)c5)c5NC4=O)CC3)cc1,,,1,,
BBB1195,Fc1ccc(C(c2ccc(F)cc2)CCCN3CCC(N4c(cccc5)c5NC4=O)CC3)cc1,,,1,,
BBB1174,Fc1cc(onc2CCCN3CCC(N4c(cccc5)c5NC4=O)CC3)c2cc1,,,1,,
BBB1217,Fc1ccc(C(c2ccc(F)cc2)CCCN3CCN(CCNc4ccccc4)CC3)cc1,,,1,,
BBB1216,Fc1ccc(C(c2c(cccc2)OC34CCCC3)=C4\C=C\[C@H](C[C@H](CC(OCC)=O)O)O)cc1,,,1,,
BBB1215,Fc1ccc(C(c2c(cc(C)cc2)N(C)[C@@H](CNC(c3ccc(C)cc3)=O)C4)=N4)cc1,,,1,,
BBB1214,Fc1ccc(c2c3c(cccc3)n(C(C)C)c2\C=C\[C@H](C[C@@H](CC(O)=O)O)O)cc1,,,1,,
BBB1213,Fc1ccc(c2c(COC)c(C(C)C)nc(C(C)C)c2\C=C\[C@@H](C[C@@H](CC(O)=O)O)O)cc1,,,1,,
BBB1191,Fc1ccc(C2C(CN(CCN3C(=O)c(cccc4)c4NC3=O)C5)C5C2)cc1,,,1,,
BBB1190,Fc1ccc(c2[nH]c(CN3CCN(c4c(occ5)c5ccc4)CC3)cc2)cc1,,,1,,
BBB1193,Fc1ccc(C2C(COc3cc(OCO4)c4cc3)CN(CC(c5ccc(F)cc5)=O)CC2)cc1,,,1,,
BBB1192,Fc1ccc(C2C(COc3cc(OCO4)c4cc3)CNCC2)cc1,,,1,,
BBB1187,Fc1ccc(CN[C@@H](CCCCCC(O)=O)C(C)C)cc1,,,1,,
BBB1185,Fc1ccc(N2CCN(CC[C@H](C)NC(c3cccnc3)=O)CC2)cc1,,,1,,
BBB1189,Fc1ccc(N2C3(CCN(CCCC(c4ccc(F)cc4)=O)CC3)C(=O)NC2)cc1,,,1,,
BBB1184,Fc1ccc(n2c3c(C[C@]4(C)C(CC[C@H]5[C@H]4CC[C@@]6(C)[C@@H]5CC[C@@]6(C#C)O)=C3)cn2)cc1,,,1,,
BBB1183,Fc1ccc(OC[C@@H](CN2CCC(N(c3nc4c(cccc4)s3)C)CC2)O)cc1,,,1,,
BBB1177,Fc1ccc(OCCCN2CCC3(C(=O)NCN3c4ccccc4)CC2)cc1,,,1,,
BBB1182,Fc1c(NC(NCC2)=N2)c(Br)ccc1,,,1,,
BBB1179,Fc1c(C2(c(cc(Br)cc3)c3NC(=O)C4)N4CCO2)cccc1,,,1,,
BBB1178,Fc1c(C(c(cc(Cl)cc2)c2N(CC3CC3)C(=O)C4)=N4)cccc1,,,1,,
BBB1181,Fc1c(C(c(cc(Cl)cc2)c2N(CC(F)(F)F)C(=S)C3)=N3)cccc1,,,1,,
BBB1180,Fc1c(C(c(cc(Cl)cc2)c2N(CC(F)(F)F)CC3)=N3)cccc1,,,1,,
BBB1173,FCC(F)(F)F,,,1,,
BBB1171,FCOC(C(F)(F)F)C(F)(F)F,,,1,,
BBB1167,N#C[C@@H](c1ccccc1)N[C@@H](C)Cc2ccccc2,,,1,,
BBB1166,N#CC[C@@H]1C[C@H]2[C@@H](Cc(c[nH]3)c(c34)c2ccc4)N(C)C1,,,1,,
BBB1170,N#Cc1c(NCCN2CCOCC2)nnc(c3ccccc3)c1,,,1,,
BBB1165,N#Cc1ccc(Sc2c(cccc2)N3C[C@H](C)CN(C)C)c3c1,,,1,,
BBB1169,N#Cc1cc(C(CCN(CC2(CCCC2)[H])CC3)=C3c(cccc4)c4O5)c5cc1,,,1,,
BBB1164,N#CCC1=C2C(=CSC2)C(N3CCN(C)CC3)=Nc4c1csc4,,,1,,
BBB1163,N#CCN[C@@]1(c(cccc2)c2CC1)[H],,,1,,
BBB1162,N#CCN[C@@H]1CCc2c1cccc2,,,1,,
BBB1161,N#CCNC1c(cccc2)c2CC1,,,1,,
BBB1159,N(CC)[C@H]([C@@H]1CCCO1)Cc2ccccc2,,,1,,
BBB1158,N(C)(C)[C@H](C)Cc1ccccc1,,,1,,
BBB1157,N(C)[C@H](C)Cc1ccccc1,,,1,,
BBB1156,N(CCC1c2c(cccc2)Sc3c1cccc3)[C@H](C)Cc4ccccc4,,,1,,
BBB1155,N(CC)(CC)[C@H](C)CN1c2c(cccc2)Sc3c1cccc3,,,1,,
BBB1153,N(C)(CC#C)[C@@H](C)Cc1ccccc1,,,1,,
BBB1152,N(C)(Cc1ccccc1)[C@@H](C)Cc2ccccc2,,,1,,
BBB1151,N(C)(Cc1ccco1)[C@@H](C)Cc2ccccc2,,,1,,
BBB1150,N(C)(C)[C@@H](CN1c2c(cccc2)Sc3c1cccc3)CN(C)C,,,1,,
BBB1149,N(C)(C)[C@@H](C)CN1c2c(cccc2)Sc3c1cccc3,,,1,,
BBB1148,N(/N1CCN(C(c2ccccc2)c3ccccc3)CC1)=C\c4cccc(C)n4,,,1,,
BBB1154,N(c1cccc(CC)c1)C(C)Nc2cccc(CC)c2,,,1,,
BBB1147,N([C@H]1Cc2c(cccc2)O[C@H]1C)(C)C,,,1,,
BBB1146,N([C@H]1CCc([nH]c2c3cccc2)c3C1)(C)C,,,1,,
BBB1145,N(c1ccc(C[C@@H](C)N)c(C)c1)(C)C,,,1,,
BBB1142,N([C@H]1CCN2c(c3CCc4c2cccc4)c1ccc3)C,,,1,,
BBB1143,N([C@H]1Cc2c(cccc2)N(C)c3c1cccc3)C,,,1,,
BBB1141,N([C@@H]1CC[C@@H](c2ccccc2)c3c1cccc3)C,,,1,,
BBB1140,N([C@@H]1CCc(ncs2)c2C1)C,,,1,,
BBB1139,N(C)(C)C[C@@H](C)CC1c2c(cccc2)CCc3c1cccc3,,,1,,
BBB1137,N(C)(C)C[C@@H](C)CN1c2c(cccc2)Sc3c1cc(CC)cc3,,,1,,
BBB1138,N(C)(C)C[C@@H](C)CN1c2c(cccc2)CCc3c1cccc3,,,1,,
BBB1136,N(C)(C)C[C@@H](C)CN1c2c(cccc2)Sc3c1cccc3,,,1,,
BBB1135,N(C)(C)C[C@@H]1CO[C@]2(c3c(cccc3)COc4c2cccc4)O1,,,1,,
BBB1134,N([C@@H]1[C@@H]2C[C@@H](CC2)[C@H]1c3ccccc3)CC,,,1,,
BBB1130,N(C)(C)CC[C@@]1(C(Cc2c3cccc2)=C3CCO1)C,,,1,,
BBB1129,N(C)(C)CC[C@H](C1CCCCC1)c2ccccc2,,,1,,
BBB1128,N(C)(C)CC[C@]1(c(n(CC)c2c3cccc2)c3CCS1)C,,,1,,
BBB1127,N(C)(C)CC[C@]1(C=Cc2c1cccc2)c3ccccc3,,,1,,
BBB1133,N(C)CC\C=C(\c1c(cccc1)[C@@H]2[C@H]3C2)/c(cccc4)c34,,,1,,
BBB1131,N(C)(C)CC\C=C(/c1c(cccc1)CS2)\c(cccc3)c23,,,1,,
BBB1126,N(C[C@@H]1COc2c(cccc2)O1)CCC(C)C,,,1,,
BBB1125,N(C)CCC[C@@]1(c2c(cccc2)C(C)(C)S1)c3ccccc3,,,1,,
BBB1124,N(C)CCC[C@]1(CN(c2ccccc2)c3c1cccc3)C,,,1,,
BBB1123,N(C)CCC[C@]1(c2c(cccc2)C(C)(C)O1)c3ccccc3,,,1,,
BBB1122,N(C[C@H]1COc2c(cccc2)O1)CCCC,,,1,,
BBB1121,N([C@H]1c(cc[nH]2)c2NC=N1)CCCCCCCCC,,,1,,
BBB1120,N(CC)(CC)CCN1c2c(cccc2)Sc3c1cccc3,,,1,,
BBB1119,N([C@H](c1ccccc1)C)N,,,1,,
BBB1118,N([C@H](C)CCCCCC)N,,,1,,
BBB1117,N([C@@H](C)Cc1ccccc1)N,,,1,,
BBB1109,N[C@@]1([C@]([H])(CN(c2c(F)cc(C(=O)C(C(=O)O)=CN3c4c(F)cc(F)cc4)c3n2)C5)[C@@]15[H])[H],,,1,,
BBB1108,N[C@@]1(C(=O)NOC1)[H],,,1,,
BBB1107,N[C@H](c1ccccc1c2c3c(cccc3)on2)CC=C,,,1,,
BBB1106,N[C@H](C)Cc1ccccc1,,,1,,
BBB1105,N[C@H]1CCC[C@@H]1c2ccccc2,,,1,,
BBB1104,N[C@@H](Cc1c[nH]c2c1cccc2)CC,,,1,,
BBB1103,N[C@@H](Cc1ccccc1)CC=C,,,1,,
BBB1102,N[C@@H]1C[C@@H]1c2ccccc2,,,1,,
BBB1101,N1(c2c(cccc2)CCc3c1cccc3)[C@@H]4CN(CCC45)CC5,,,1,,
BBB1094,n1(c(CO)nc2)c2CN=C(c3ccccc3F)c4c1ccc(Cl)c4,,,1,,
BBB1098,N1(CCCN)c2c(cccc2)Sc3c1cc(Cl)cc3,,,1,,
BBB1097,N1(CCCNC)c2c(cccc2)Sc3c1cc(Cl)cc3,,,1,,
BBB1096,N1(CCC2CCCCN2)c3c(cccc3)Sc4c1cc(SC)cc4,,,1,,
BBB1099,N1(CCCN)c2c(cccc2)CCc3c1cccc3,,,1,,
BBB1095,N1(CCCNC)c2c(cccc2)Sc3c1cccc3,,,1,,
BBB1090,n1c([NH]=C(N)N)scc1c2ccccc2,,,1,,
BBB1089,NC(c1oc(c2c([N+](=O)[O-])cccc2)cc1)=N,,,1,,
BBB1086,NC(NCCCOc1ccccc1)=N,,,1,,
BBB1085,NC(C(C(=O)N(Cc1ccccc1)c(cccc2)c2N3)=N3)=NO,,,1,,
BBB1083,NC(C1(N2CCCCC2)CCN(CCC(c3ccccc3)(c4ccccc4)C#N)CC1)=O,,,1,,
BBB1077,NC(C1(N2CCCCC2)CCN(CCCC(c3ccc(F)cc3)=O)CC1)=O,,,1,,
BBB1073,NC(C1(N2CCCCC2)CCN(CCCN3c(cc(Cl)cc4)c4CCc(cccc5)c35)CC1)=O,,,1,,
BBB1072,NC(C1(N2CCCCC2)CCN(CCCN3c(cccc4)c4CCc(cccc5)c35)CC1)=O,,,1,,
BBB1076,NC(C1c(cccc2)c2C=Cc(cccc3)c13)=O,,,1,,
BBB1075,NC(C1c(cccc2)c2CCc(cccc3)c13)=O,,,1,,
BBB1082,NC(c1c2c(OCC(N(C3CCC3)C4CCC4)C2)c(F)cc1)=O,,,1,,
BBB1080,NC(c1cnccc1)=O,,,1,,
BBB1074,NC(c1nnn(Cc2c(F)cccc2F)c1)=O,,,1,,
BBB1084,NC(c1nn([C@@]2([C@@]([H])(O)[C@@]([H])(O)[C@@](CO)([H])O2)[H])cn1)=O,,,1,,
BBB1078,NC(c1nn(C2C(O)C(O)C(CO)O2)cn1)=O,,,1,,
BBB1071,NC(CCCN=C(c1c(O)ccc(F)c1)c2ccc(Cl)cc2)=O,,,1,,
BBB1067,NC(CN1c(cccc2)c2C(c3ccccc3)C1=O)=O,,,1,,
BBB1070,NC(CN1c(cccc2)c2OCC1=O)=O,,,1,,
BBB1066,NC(CN1C(=O)Oc(cccc2)c2C1)=O,,,1,,
BBB1069,NC(CN1C(=O)CC(O)C1)=O,,,1,,
BBB1065,NC(CS(C(c1ccccc1)c2ccccc2)=O)=O,,,1,,
BBB1061,NC(N1c(cccc2)c2[C@]([H])(O3)[C@@]3([H])c(cccc4)c14)=O,,,1,,
BBB1064,NC(N1CC(Oc2cc(C(F)(F)F)ccc2)C1)=O,,,1,,
BBB1059,NC(NCCN1CCN(c2cc(C(F)(F)F)ccc2)CC1)=O,,,1,,
BBB1058,NC(O[C@](c1ccccc1)(C#C)[H])=O,,,1,,
BBB1056,NC(OC1(C#C)CCCCC1)=O,,,1,,
BBB1055,NC(OC1(CC#C)CCCCC1)=O,,,1,,
BBB1053,NC(OCC(COc1ccc(Cl)cc1)O)=O,,,1,,
BBB1051,NC(OCCCc1ccccc1)=O,,,1,,
BBB1024,NC1=NC(=O)N([C@@]2([C@@]([H])(O)[C@@]([H])(O)[C@@](CO)([H])O2)[H])C=C1,,,1,,
BBB996,NC1=NC(=O)N(C2OC(CO)CC2)C=C1,,,1,,
BBB995,NC1=NC(=O)N(C2C(O)C(O)C(CO)O2)C=C1,,,1,,
BBB1047,NC(Cc1ccccc1)CC=C,,,1,,
BBB1046,NC(C(=O)O)Cc1c(cc(O)cc2)c2[nH]c1,,,1,,
BBB1045,NC(C(=O)O)Cc1c(cccc2)c2[nH]c1,,,1,,
BBB1044,NC(C(=O)O)Cc1cc(O)c(O)cc1,,,1,,
BBB1038,NC(=Nc1scc(c2ccccc2)n1)N,,,1,,
BBB1037,NC(=Nc1nc(C)cs1)N,,,1,,
BBB1035,NC(=O)N,,,1,,
BBB3565,NC(N)Nc1nc(C)cs1,,,1,,
BBB1020,NC1(C[C@]2(C)C3)CC(C2)C[C@@]3(C)C1,,,1,,
BBB989,NC(Nc(ncc(CNc1ccc(C(NC(C(=O)O)CCC(=O)O)=O)cc1)n2)c2C3=O)=N3,,,1,,
BBB1008,NC(C(F)=CNC1=O)=N1,,,1,,
BBB1022,NC(C(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F)=N1,,,1,,
BBB993,NC(NC(=O)c(ncn1CCC(CO)CO)c12)=N2,,,1,,
BBB992,NC(NC(=O)c(ncn1CCC(CO)O)c12)=N2,,,1,,
BBB991,NC(NC(=O)c(ncn1COC(CO)CO)c12)=N2,,,1,,
BBB1021,NC(NC(=O)c(ncn1COCCO)c12)=N2,,,1,,
BBB1001,NC1(CC2CC3C1)CC(C3)C2,,,1,,
BBB1018,NC1C(CN(c2c(F)cc(C(=O)C(C(=O)O)=CN3c4c(F)cc(F)cc4)c3n2)C5)C15,,,1,,
BBB1019,Nc1cccc2c1CN(C)C[C@@H]2c3ccccc3,,,1,,
BBB1017,Nc1c(N2C(=N)SCC2)ccc(Cl)c1,,,1,,
BBB998,Nc1c(Cl)cc(C(NC2C(CCN3C2)CC3)=O)c(OCC4CC4)c1,,,1,,
BBB1016,NC1C(c2ccccc2)C1,,,1,,
BBB1013,Nc1ccc(S(N2CC(CCC3C2)CC3)(=O)=O)cc1,,,1,,
BBB1011,Nc1cc(N2C(=O)C=CC=C2)ccc1,,,1,,
BBB1010,NC1C(c2ccccc2)CCC1,,,1,,
BBB1009,NC1C(=O)NOC1,,,1,,
BBB1007,Nc1c(ncn2C3OC(CO)C(O)C3)c2nc(Cl)n1,,,1,,
BBB988,Nc1nc(n(C2C=CC(CO)C2)cn3)c3c(NC4CC4)n1,,,1,,
BBB990,Nc1nc(n(COCCO)cn2)c2cn1,,,1,,
BBB1114,Nc1c(ncn2[C@@]3([C@@]([H])(O)[C@@]([H])(O)[C@@](CO)([H])O3)[H])c2ncn1,,,1,,
BBB1003,Nc1c(ncn2C3C(O)C(O)C(CO)O3)c2ncn1,,,1,,
BBB960,Nc1nc(c2ccccc2)cs1,,,1,,
BBB986,NCC(=CF)CCc1ccc(F)cc1,,,1,,
BBB983,NCC[C@](c1ccccc1)(Oc2ccc(C(F)(F)F)cc2)[H],,,1,,
BBB976,NCc1c(Sc2c(CO)cccc2)cccc1,,,1,,
BBB975,NCC1CC(=O)N(Cc2ccccc2)C1,,,1,,
BBB958,NNC(CP(c1ccccc1)(c2ccccc2)=O)=O,,,1,,
BBB957,NNCC1CCCCC1,,,1,,
BBB955,NS(c1ccc(C(=O)O)cc1)(=O)=O,,,1,,
BBB950,NS(c1cc(Cl)c(N2C(=O)C(c3ccccc3)CC2=O)cc1)(=O)=O,,,1,,
BBB954,NS(c1ccc(N2S(=O)(=O)CCCC2)cc1)(=O)=O,,,1,,
BBB949,NS(Cc1c(cccc2)c2on1)(=O)=O,,,1,,
BBB942,O(C(C)=O)[C@H](CC)C(c1ccccc1)(c2ccccc2)C[C@@H](C)N(C)C,,,1,,
BBB941,O(CCN(C)C)[C@H](c1ccccc1)c2ccccc2C(C)(C)C,,,1,,
BBB940,O(C(N)=O)[C@H](C1CCCCC1)CC,,,1,,
BBB939,O(c1ccccc1C)[C@H](c2ccccc2)CCNC,,,1,,
BBB938,O(c1ccccc1OC)[C@H](c2ccccc2)CCNC,,,1,,
BBB936,O(CCC(C)C)[C@H](c1ccccc1)CN2CCCC2,,,1,,
BBB935,O(C(N)=O)[C@H](CN1C(=O)C(c2ccccc2)(CC)C(=O)N(C[C@H](COCCCC)OC(N)=O)C1=O)COCCCC,,,1,,
BBB931,O(c1ccccc1CO)[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O,,,1,,
BBB930,O([C@H]1c2c(cc(OCO3)c3c2)[C@H](c4cc(O)c(O)c(OC)c4)[C@@H]5[C@@H]1COC5=O)[C@H]6O[C@@H](CO[C@H](c7cccs7)O8)[C@H]8[C@@H](O)[C@@H]6O,,,1,,
BBB924,O(c1cccc(C)c1C)[C@H]2CCNC[C@@H]2O,,,1,,
BBB915,O(CCN(C)C)[C@@](c1ccccc1)(c2ccccn2)C,,,1,,
BBB913,O(c1ccccc1OCC)[C@@H](c2ccccc2)[C@H]3CNCCO3,,,1,,
BBB912,O(C(C)=O)[C@@H](c1ccccc1)[C@@H]2CCCCN2,,,1,,
BBB914,O(c1cccc2c1cccc2)[C@@H](C)\C(\N)=N\O,,,1,,
BBB911,O(C(N)=O)[C@@H](c1ccccc1)C#C,,,1,,
BBB910,O(C(N)=O)[C@@H](C)C(C)[C@H](C)OC(N)=O,,,1,,
BBB907,O(CCNC)[C@@H](c1ccccc1)c2ccccc2C,,,1,,
BBB906,O(C(N)=O)[C@@H](CN1C(=O)NC(=O)[C@@](c2ccccc2)(CC)C1=O)COCCCC,,,1,,
BBB947,O(C)\N=C(\[C@@H]1CN(CCC12)CC2)/C#N,,,1,,
BBB946,O(CCN)\N=C(\c1ccc(C)c(N)c1)/CCCCC,,,1,,
BBB943,O(C)\N=C\C(CN(C)CC1)=C1,,,1,,
BBB897,O(CC(COC(C)C)OCn1cnc(CN=C(N)N2)c12)C(C)C,,,1,,
BBB896,O(C1C[C@H]2N(C)[C@H](CC2)C1)C(c3ccccc3)c4ccccc4,,,1,,
BBB895,O(CN1CN[C@H]([C@@H](O)N[C@H](N)N2)[C@@H]12)C(CO)CO,,,1,,
BBB894,O([C@@]1(C=C2)[C@H](C[C@]2([C@@](c(c3O4)c5ccc3O)([C@H]14)CCN6CC7CC7)[C@H]6C5)C(C)(C)O)C,,,1,,
BBB890,O([C@H]([C@@](CCN1CC=C)([C@@]2(C[C@H]34)[C@H]15)c(c6[C@@]3(CCC)O)c(C5)ccc6O)[C@@]4(C=C2)OC)C,,,1,,
BBB892,O([C@H]1[C@H]([C@@]23CN4CCCCC4)[C@H](C[C@@H]2O)[C@H](C)[C@H](O3)O1)C,,,1,,
BBB891,O([C@]1(C=C2)[C@@H](C[C@@]2([C@](c(c3O4)c5ccc3O)([C@@H]14)CCN6C)[C@@H]6C5)[C@@](C)(CCC)O)C,,,1,,
